URL,Poet Name,Birth Year,Death Year,Extra Info
/wiki/Shamsur_Rahman_(poet),Shamsur Rahman,1929,2006,"Shamsur Rahman (1929–2006), Bangladeshi poet and columnist; key figure in Bengali literature"
/wiki/Craig_Raine,Craig Raine,1944,unknown,"Craig Raine (born 1944), English poet associated with Martian poetry"
/wiki/Kathleen_Raine,Kathleen Raine,1908,2003,"Kathleen Raine (1908–2003), English poet, critic, and scholar"
/wiki/Samina_Raja,Samina Raja,1961,unknown,"Samina Raja (born 1961), Pakistani poet, writer, and broadcaster"
/wiki/Milan_Raki%C4%87,Milan Rakić,1876,1938,"Milan Rakić (1876–1938), Serbian poet"
/wiki/Carl_Rakosi,Carl Rakosi,1903,2004,"Carl Rakosi (1903–2004), American Objectivist poet"
/wiki/Martin_Rakovsk%C3%BD,Martin Rakovský,1535,1579,"Martin Rakovský (c. 1535–1579), Hungarian poet and scholar"
/wiki/Zsuzsa_Rakovszky,Zsuzsa Rakovszky,1950,unknown,"Zsuzsa Rakovszky (born 1950), Hungarian poet and translator"
/wiki/Sir_Walter_Raleigh,Sir Walter Raleigh,1554,1618,"Sir Walter Raleigh (c. 1554–1618), English writer, poet, and explorer"
/wiki/Tenali_Rama,Tenali Rama,1501,unknown,"Tenali Rama (16th c., CE), Telugu poet, one of the Astadiggajas"
/wiki/Ayyalaraju_Ramabhadrudu,Ayyalaraju Ramabhadrudu,1501,unknown,"Ayyalaraju Ramabhadrudu (16th c., CE), Telugu poet, one of the Astadiggajas"
/wiki/Ramarajabhushanudu,Ramarajabhushanudu,1501,unknown,"Ramarajabhushanudu (mid 16th c. CE), Telugu poet and notable musician, one of the Astadiggajas"
/wiki/Guru_Ram_Das,Guru Ram Das,1534,1581,"Guru Ram Das (1534–1581), Sikh Guru and Punjabi poet"
/wiki/Allan_Ramsay_(poet),Allan Ramsay,1686,1758,"Allan Ramsay (1686–1758), Scottish poet, playwright and publisher"
/wiki/Dudley_Randall,Dudley Randall,1914,2000,"Dudley Randall (1914–2000), African-American poet and publisher"
/wiki/Thomas_Randolph_(poet),Thomas Randolph,1605,1635,"Thomas Randolph (1605–1635), English poet and dramatist"
/wiki/John_Crowe_Ransom,John Crowe Ransom,1888,1974,"John Crowe Ransom (1888–1974), American poet, essayist, and magazine editor"
/wiki/Addepalli_Ramamohana_Rao,Addepalli Ramamohana Rao,1936,2016,"Addepalli Ramamohana Rao (1936–2016), Telugu poet and literary critic"
/wiki/%C3%81gnes_Rapai,Ágnes Rapai,1952,unknown,"Ágnes Rapai (born 1952), Hungarian poet, writer, and translator"
/wiki/Noon_Meem_Rashid,Noon Meem Rashid,1910,1975,"Noon Meem Rashid (1910–1975), Pakistani poet writing in Urdu"
/wiki/Stephen_Ratcliffe,Stephen Ratcliffe,1948,unknown,"Stephen Ratcliffe (born 1948), American poet and critic"
/wiki/Dahlia_Ravikovitch,Dahlia Ravikovitch,1936,2005,"Dahlia Ravikovitch (1936–2005), Israeli poet, translator, and peace activist"
/wiki/Tom_Raworth,Tom Raworth,1938,unknown,"Tom Raworth (born 1938), British poet and visual artist; key figure in the British Poetry Revival"
/wiki/Herbert_Read,Herbert Read,1893,1968,"Herbert Read (1893–1968), English anarchist, poet, and critic of literature and art"
/wiki/Angela_Readman,Angela Readman,1973,unknown,"Angela Readman (born 1973), English poet"
/wiki/James_Reaney,James Reaney,1926,2008,"James Reaney (1926–2008), Canadian poet, playwright, and professor"
/wiki/Malliya_Rechana,Malliya Rechana,901,unknown,"Malliya Rechana (mid 10th c, C.E.), Telugu poet"
/wiki/Peter_Redgrove,Peter Redgrove,1932,2003,"Peter Redgrove (1932–2003), English poet"
/wiki/Henry_Reed_(poet),Henry Reed,1914,1986,"Henry Reed (1914–1986), English poet, translator, and radio dramatist"
/wiki/Ishmael_Reed,Ishmael Reed,1938,unknown,"Ishmael Reed (born 1938), American poet, playwright and novelist"
/wiki/Ennis_Rees,Ennis Rees,1925,2009,"Ennis Rees (1925–2009), American poet, professor, and translator; South Carolina Poet Laureate, 1984–85"
/wiki/James_Reeves_(writer),James Reeves,1909,1978,"James Reeves (1909–1978), English poet, children's writer, and writer on traditional song"
/wiki/Abraham_Regelson,Abraham Regelson,1896,1981,"Abraham Regelson (1896–1981), Israeli Hebrew poet, author, and children's author"
/wiki/Christopher_Reid,Christopher Reid,1949,unknown,"Christopher Reid (born 1949), Hong Kong-born English poet, essayist, and cartoonist"
/wiki/James_Reiss,James Reiss,1941,unknown,"James Reiss (born 1941), American poet"
/wiki/Miko%C5%82aj_Rej,Mikołaj Rej,1505,1569,"Mikołaj Rej (1505–1569), Polish poet and prose writer"
/wiki/Robert_Rendall,Robert Rendall,1898,1967,"Robert Rendall (1898–1967), Orkney Scottish poet and amateur naturalist"
/wiki/Pierre_Reverdy,Pierre Reverdy,1889,1960,"Pierre Reverdy (1889–1960), French poet inspired by and influencing Surrealism, Dadaism and Cubism"
/wiki/Jacobus_Revius,Jacobus Revius,1586,1658,"Jacobus Revius (born Jakob Reefsen) (1586–1658), Dutch poet, Calvinist theologian, and church historian"
/wiki/Kenneth_Rexroth,Kenneth Rexroth,1905,1982,"Kenneth Rexroth (1905–1982), American poet, translator, and critical essayist"
/wiki/Sydor_Rey,Sydor Rey,1908,1979,"Sydor Rey (1908–1979), Polish poet and novelist"
/wiki/Charles_Reznikoff,Charles Reznikoff,1894,1976,"Charles Reznikoff (1894–1976), American Objectivist poet"
/wiki/Raees_Warsi,Raees Warsi,1963,,"Raees Warsi (Born 1963), Pakistani poet, writer, and lyricist writing in Urdu"
/wiki/Francisco_Granizo_Ribadeneira,Francisco Granizo Ribadeneira,1925,2009,"Francisco Granizo Ribadeneira (1925–2009), Ecuadorian poet"
/wiki/Stan_Rice,Stan Rice,1943,2002,"Stan Rice (1943–2002), American poet and artist; husband of author Anne Rice"
/wiki/Adrienne_Rich,Adrienne Rich,1929,2012,"Adrienne Rich (1929–2012), American poet, essayist, and feminist"
/wiki/John_Richardson_(poet),John Richardson,1817,1886,"John Richardson (1817–1886), English poet of the Lake District"
/wiki/Edgell_Rickword,Edgell Rickword,1898,1982,"Edgell Rickword (1898–1982), English poet, critic, and journalist"
/wiki/Lola_Ridge,Lola Ridge,1873,1941,"Lola Ridge (1873–1941), Irish-born American anarchist poet and editor"
/wiki/Laura_Riding,Laura Riding,1901,1981,"Laura Riding (1901–1981), American poet, critic, and novelist"
/wiki/Anne_Ridler,Anne Ridler,1912,2001,"Anne Ridler (1912–2001), English poet and editor"
/wiki/James_Whitcomb_Riley,James Whitcomb Riley,1849,1916,"James Whitcomb Riley (1849–1916), American writer, poet; known as Hoosier Poet and Children's Poet"
/wiki/John_Riley_(poet),John Riley,1937,1978,"John Riley (1937–1978), English poet associated with British Poetry Revival"
/wiki/Rainer_Maria_Rilke,Rainer Maria Rilke,1875,1926,"Rainer Maria Rilke (1875–1926), Bohemian-Austrian poet"
/wiki/Gopal_Prasad_Rimal,Gopal Prasad Rimal,1918,1973,"Gopal Prasad Rimal (1918–1973), Nepali poet and playwright"
/wiki/Arthur_Rimbaud,Arthur Rimbaud,1854,1891,"Arthur Rimbaud (1854–1891), French symbolist poet; part of Decadent movement"
/wiki/Alberto_R%C3%ADos,Alberto Ríos,1952,unknown,"Alberto Ríos (born 1952), American poet and professor"
/wiki/Khawar_Rizvi,Khawar Rizvi,1938,1981,"Khawar Rizvi (1938–1981), Pakistani poet and scholar writing in Urdu and Persian"
/wiki/Emma_Roberts_(author),Emma Roberts,1794,1840,"Emma Roberts (1794–1840), English travel writer and poet"
/wiki/Michael_Roberts_(writer),Michael Roberts,1902,1948,"Michael Roberts (1902–1948), English poet and writer, editor 1936 Faber Book of Modern Verse"
/wiki/Edwin_Arlington_Robinson,Edwin Arlington Robinson,1869,1935,"Edwin Arlington Robinson (1869–1935), American poet; won three Pulitzer Prizes"
/wiki/Mary_Robinson_(poet),Mary Robinson,1757,1800,"Mary Robinson (1757–1800), English poet and novelist"
/wiki/Roland_Robinson_(poet),Roland Robinson,1912,1992,"Roland Robinson (1912–1992), Australian poet and writer"
/wiki/Georges_Rodenbach,Georges Rodenbach,1855,1898,"Georges Rodenbach (1855–1898), Belgian Symbolist poet and novelist"
/wiki/W_R_Rodgers,W R Rodgers,1909,1969,"W R Rodgers (1909–1969), Northern Irish poet, essayist, and Presbyterian minister"
/wiki/Jos%C3%A9_Luis_Rodr%C3%ADguez_Pitt%C3%AD,José Luis Rodríguez Pittí,1971,unknown,"José Luis Rodríguez Pittí (born 1971), Panamanian poet and artist"
/wiki/Theodore_Roethke,Theodore Roethke,1908,1963,"Theodore Roethke (1908–1963), American poet; 1954 Pulitzer Prize for Poetry"
/wiki/Samuel_Rogers,Samuel Rogers,1763,1855,"Samuel Rogers (1763–1855), English poet"
/wiki/Rognvald_Kali_Kolsson,Rognvald Kali Kolsson,1103,1158,"Rognvald Kali Kolsson (c. 1103–1158), Earl of Orkney and saint"
/wiki/Matthew_Rohrer,Matthew Rohrer,1970,unknown,"Matthew Rohrer (born 1970), American poet"
/wiki/G%C3%A9za_R%C3%B6hrig,Géza Röhrig,1967,unknown,"Géza Röhrig (born 1967), Hungarian poet and actor"
/wiki/David_Romtvedt,David Romtvedt,unknown,living,"David Romtvedt (living), American poet"
/wiki/Pierre_de_Ronsard,Pierre de Ronsard,1524,1585,"Pierre de Ronsard (1524–1585), French poet"
/wiki/Peter_Rosegger,Peter Rosegger,1843,1918,"Peter Rosegger (1843–1918), Austrian poet"
/wiki/Franklin_Rosemont,Franklin Rosemont,1943,2009,"Franklin Rosemont (1943–2009), American poet, artist, and co-founder of Chicago Surrealist Group"
/wiki/Penelope_Rosemont,Penelope Rosemont,1942,unknown,"Penelope Rosemont (born 1942), American poet, writer, and co-founder of Chicago Surrealist Group"
/wiki/Isaac_Rosenberg,Isaac Rosenberg,1890,1918,"Isaac Rosenberg (1890–1918), English poet of World War I"
/wiki/Barbara_Rosiek,Barbara Rosiek,1959,unknown,"Barbara Rosiek (born 1959), Polish poet, writer and psychologist"
/wiki/Alan_Ross,Alan Ross,1922,2001,"Alan Ross (1922–2001), English poet, cricket writer, and editor"
/wiki/Christina_Rossetti,Christina Rossetti,1830,1894,"Christina Rossetti (1830–1894), English poet"
/wiki/Dante_Gabriel_Rossetti,Dante Gabriel Rossetti,1828,1882,"Dante Gabriel Rossetti (1828–1882), English poet, illustrator and painter; co-founded Pre-Raphaelite Brotherhood"
/wiki/Andrus_R%C3%B5uk,Andrus Rõuk,1957,unknown,"Andrus Rõuk (born 1957), Estonian artist and poet"
/wiki/Raymond_Roussel,Raymond Roussel,1877,1933,"Raymond Roussel (1877–1933), French poet, novelist, and playwright"
/wiki/Nicholas_Rowe_(writer),Nicholas Rowe,1674,1718,"Nicholas Rowe (1674–1718), English dramatist, poet and miscellanist; UK Poet Laureate 1715"
/wiki/Samuel_Rowlands,Samuel Rowlands,1573,1630,"Samuel Rowlands (c. 1573–1630), English poet and pamphleteer"
/wiki/Susanna_Roxman,Susanna Roxman,unknown,living,"Susanna Roxman (living), English poet born in Sweden"
/wiki/Istvan_Rozanich,Istvan Rozanich,1912,1984,"Istvan Rozanich (1912–1984), exiled Hungarian poet"
/wiki/Tadeusz_R%C3%B3%C5%BCewicz,Tadeusz Różewicz,1921,unknown,"Tadeusz Różewicz (born 1921), Polish poet and writer"
/wiki/Ljubivoje_R%C5%A1umovi%C4%87,Ljubivoje Ršumović,1939,unknown,"Ljubivoje Ršumović (born 1939), Serbian poet"
/wiki/Friedrich_R%C3%BCckert,Friedrich Rückert,1788,1866,"Friedrich Rückert (1788–1866), German poet, translator, and professor"
/wiki/Muriel_Rukeyser,Muriel Rukeyser,1913,1980,"Muriel Rukeyser (1913–1980), American poet and political activist"
/wiki/Zygmunt_Rumel,Zygmunt Rumel,1915,1943,"Zygmunt Rumel (1915–1943), Polish poet and partisan"
/wiki/Rumi,Jalāl ad-Dīn Muhammad Rumi,1207,1273,"Jalāl ad-Dīn Muhammad Rumi (1207–1273), Persian Muslim poet, jurist, and Sufi mystic"
/wiki/Paul-Eerik_Rummo,Paul-Eerik Rummo,1942,,"Paul-Eerik Rummo (1942), Estonian poet"
/wiki/Johan_Ludvig_Runeberg,Johan Ludvig Runeberg,1804,1877,"Johan Ludvig Runeberg (1804–1877), Finnish poet; national poet of Finland, wrote in Swedish"
/wiki/Nipsey_Russell,Nipsey Russell,1918,2005,"Nipsey Russell (1918–2005), American comedian; regarded as ""poet laureate of television"""
/wiki/Lucjan_Rydel,Lucjan Rydel,1870,1918,"Lucjan Rydel (1870–1918), Polish poet and playwright"
/wiki/Jaros%C5%82aw_Marek_Rymkiewicz,Jarosław Marek Rymkiewicz,1935,unknown,"Jarosław Marek Rymkiewicz (born 1935), Polish poet, essayist and dramatist"
/wiki/Ry%C5%8Dkan,Ryōkan,1758,1831,"Ryōkan (1758–1831), Japanese calligrapher and poet"
/wiki/Umberto_Saba,Umberto Saba,1883,1957,"Umberto Saba (1883–1957), Italian poet and novelist"
/wiki/Jaime_Sabines,Jaime Sabines,1926,1999,"Jaime Sabines (1926–1999), Mexican poet"
/wiki/Nelly_Sachs,Nelly Sachs,1891,1970,"Nelly Sachs (1891–1970), Jewish German poet and playwright; 1966 Nobel Prize in Literature"
"/wiki/Charles_Sackville,_6th_Earl_of_Dorset","Charles Sackville, 6th Earl of Dorset",1638,1706,"Charles Sackville, 6th Earl of Dorset and 1st Earl of Middlesex (1638–1706), English poet and courtier"
"/wiki/Thomas_Sackville,_1st_Earl_of_Dorset","Thomas Sackville, 1st Earl of Dorset",1536,1608,"Thomas Sackville, 1st Earl of Dorset (1536–1608), English statesman, poet, and dramatist"
/wiki/Vita_Sackville-West,Vita Sackville-West,1892,1962,"Vita Sackville-West (1892–1962), English author, poet and gardener"
/wiki/Saadi_Shirazi,Saʿdī Shīrāzī,1184,1283,"Saʿdī Shīrāzī (1184–1283/1291), medieval Persian poet"
/wiki/Ahmad_Shamloo,Ahmad Shamloo,12,1925,"Ahmad Shamloo (December 12, 1925 – July 24, 2000), Persian poet, writer, and journalist"
/wiki/Benjamin_Alire_S%C3%A1enz,Benjamin Alire Sáenz,1954,unknown,"Benjamin Alire Sáenz (born 1954), American poet, novelist, and children's writer"
/wiki/Ali_Ahmad_Said,Ali Ahmad Said,1930,unknown,"Ali Ahmad Said (Adunis) (born 1930), Syrian poet, essayist, and translator"
/wiki/Mellin_de_Saint-Gelais,Mellin de Saint-Gelais,1491,1558,"Mellin de Saint-Gelais, (c. 1491–1558), French Renaissance poet; Poet Laureate of Francis I of France"
/wiki/Akim_Samar,Akim Samar,1916,1943,"Akim Samar (1916–1943), Soviet poet and novelist regarded as first Nanai language writer"
/wiki/Sonia_Sanchez,Sonia Sanchez,1934,unknown,"Sonia Sanchez (born 1934), African-American poet; associated with Black Arts Movement"
/wiki/Michal_%C5%A0anda,Michal Šanda,1965,unknown,"Michal Šanda (born 1965), Czech writer and poet"
/wiki/Carl_Sandburg,Carl Sandburg,1878,1967,"Carl Sandburg (1878–1967), American poet, writer, and editor; three Pulitzer Prizes"
/wiki/Jacopo_Sannazaro,Jacopo Sannazaro,1458,1530,"Jacopo Sannazaro (1458–1530), Italian poet, humanist, and epigrammist from Naples"
/wiki/Ann_Sansom,Ann Sansom,unknown,unknown,"Ann Sansom, English poet and writing tutor"
/wiki/Aleksa_%C5%A0anti%C4%87,Aleksa Šantić,1868,1924,"Aleksa Šantić (1868–1924), Bosnian Serb poet"
/wiki/Taneda_Sant%C5%8Dka,Taneda Santōka,1882,1940,"Taneda Santōka (1882–1940), Japanese free verse haiku poet"
/wiki/Genrikh_Sapgir,Genrikh Sapgir,1928,1999,"Genrikh Sapgir (1928–1999), Russian poet and fiction writer"
/wiki/Sappho,Sappho,630 BC,612 BC,"Sappho (c. 630–612 – c. 570 BC), ancient Greek lyric poet from Lesbos"
/wiki/Jaydeep_Sarangi,Jaydeep Sarangi,1973,unknown,"Jaydeep Sarangi (born 1973), Indian poet in English"
/wiki/Maciej_Kazimierz_Sarbiewski,Maciej Kazimierz Sarbiewski,1595,1640,"Maciej Kazimierz Sarbiewski (1595–1640), Polish poet in Latin"
/wiki/William_Saroyan,William Saroyan,1908,1981,"William Saroyan (1908–1981), American author of Armenian descent"
/wiki/Siegfried_Sassoon,Siegfried Sassoon,1886,1967,"Siegfried Sassoon (1886–1967), English war poet"
/wiki/Subagio_Sastrowardoyo,Subagio Sastrowardoyo,1924,1995,"Subagio Sastrowardoyo (1924–1995), Indonesian poet, short-story writer, and literary critic"
/wiki/Satsvarupa_Das_Goswami,Satsvarupa Das Goswami,1939,unknown,"Satsvarupa Das Goswami (born 1939), American poet and artist; founded International Society for Krishna Consciousness"
/wiki/William_Saunders_(poet),William Saunders,1806,1851,"William Saunders (1806–1851), Welsh poet writing in Welsh"
/wiki/Richard_Savage_(poet),Richard Savage,1697,1743,"Richard Savage (c. 1697–1743), English poet; subject of Samuel Johnson's Life of Savage"
/wiki/Leslie_Scalapino,Leslie Scalapino,1944,2010,"Leslie Scalapino (1944–2010), American poet, writer, and playwright; associated with Language poets and Beat poets"
/wiki/Maurice_Sc%C3%A8ve,Maurice Scève,1500,1564,"Maurice Scève (c. 1500–1564), French poet"
/wiki/Hermann_Georg_Scheffauer,Hermann Georg Scheffauer,1876,1927,"Hermann Georg Scheffauer (1876–1927), American poet, architect, and short story writer"
/wiki/Georges_Schehad%C3%A9,Georges Schehadé,1905,1989,"Georges Schehadé (1905–1989), Lebanese playwright and poet writing in French"
/wiki/Friedrich_Schiller,Friedrich Schiller,1759,1805,"Friedrich Schiller (1759–1805), German poet, philosopher, and playwright"
/wiki/Arno_Schmidt,Arno Schmidt,1914,1979,"Arno Schmidt (1914–1979), German author and translator"
/wiki/Dennis_Schmitz,Dennis Schmitz,1937,unknown,"Dennis Schmitz (born 1937), American poet"
/wiki/Arthur_Schnitzler,Arthur Schnitzler,1862,1931,"Arthur Schnitzler (1862–1931), Austrian author and dramatist"
/wiki/Philip_Schultz,Philip Schultz,1945,unknown,"Philip Schultz (born 1945), American poet; 2008 Pulitzer Prize for Poetry"
/wiki/James_Schuyler,James Schuyler,1923,1991,"James Schuyler (1923–1991), American poet; 1980 Pulitzer Prize for Poetry for The Morning of the Poem"
/wiki/Delmore_Schwartz,Delmore Schwartz,1913,1966,"Delmore Schwartz (1913–1966), American poet and short story writer"
/wiki/Alexander_Scott_(16th-century_poet),Alexander Scott,1520,1582,"Alexander Scott (c. 1520–1582/83), Scottish poet"
/wiki/Alexander_Scott_(20th-century_poet),Alexander Scott,1920,1989,"Alexander Scott (1920–1989), Scottish poet and playwright"
/wiki/Frederick_George_Scott,Frederick George Scott,1861,1944,"Frederick George Scott (1861–1944), Canadian poet and author, father of F. R. Scott"
/wiki/F._R._Scott,F. R. Scott,1899,1985,"F. R. Scott (1899–1985), Canadian poet, intellectual and constitutional expert"
/wiki/Tom_Scott_(poet),Tom Scott,1918,1995,"Tom Scott (1918—1995), Scottish poet"
/wiki/Walter_Scott,Walter Scott,1771,1832,"Sir Walter Scott (1771–1832), Scottish historical novelist, playwright, and poet"
/wiki/Gil_Scott-Heron,Gil Scott-Heron,1949,2011,"Gil Scott-Heron (1949–2011), American soul musician and jazz poet"
/wiki/George_Bazeley_Scurfield,George Bazeley Scurfield,1920,1991,"George Bazeley Scurfield (1920–1991), English poet, novelist, author and politician"
/wiki/Peter_Seaton,Peter Seaton,1942,2010,"Peter Seaton (1942–2010), American Language poet"
/wiki/W%C5%82adys%C5%82aw_Seby%C5%82a,Władysław Sebyła,1902,1940,"Władysław Sebyła (1902–1940), Polish poet"
/wiki/Johannes_Secundus,Johannes Secundus,1511,1536,"Johannes Secundus (1511–1536), Dutch Neo-Latin poet"
"/wiki/Sir_Charles_Sedley,_5th_Baronet","Sir Charles Sedley, 5th Baronet",1639,1701,"Sir Charles Sedley, 5th Baronet (1639–1701), English poet, wit, and dramatist"
/wiki/George_Seferis,George Seferis,1900,1971,"George Seferis (pen name of Geōrgios Seferiádēs) (1900–1971), Greek poet, Nobel laureate, and Ambassador to UK"
/wiki/Hugh_Seidman,Hugh Seidman,1940,unknown,"Hugh Seidman (born 1940), American poet"
/wiki/Rebecca_Seiferle,Rebecca Seiferle,unknown,unknown,"Rebecca Seiferle, American poet"
/wiki/Jaroslav_Seifert,Jaroslav Seifert,1901,1986,"Jaroslav Seifert (1901–1986), Czech writer, poet and journalist; 1984 Nobel Prize in Literature"
/wiki/Lasana_M._Sekou,Lasana M. Sekou,1959,unknown,"Lasana M. Sekou (born 1959), Sint Maarten poet, essayist, and journalist"
/wiki/Semonides_of_Amorgos,Semonides of Amorgos,700 BC,unknown,"Semonides of Amorgos (c. 7th c. BC), Greek iambic and elegiac poet"
/wiki/L%C3%A9opold_S%C3%A9dar_Senghor,Léopold Sédar Senghor,1906,2001,"Léopold Sédar Senghor (1906–2001), Senegalese poet, politician, and cultural theorist; first president of Senegal"
/wiki/Robert_W._Service,Robert W. Service,1874,1958,"Robert W. Service (1874–1958), Scottish-Canadian poet; called ""Bard of the Yukon"""
/wiki/Vikram_Seth,Vikram Seth,1952,unknown,"Vikram Seth (born 1952), Indian author and poet"
/wiki/Anne_Sexton,Anne Sexton,1928,1974,"Anne Sexton (1928–1974), American poet; Confessional poetry, 1967 Pulitzer Prize for Poetry"
/wiki/John_W._Sexton,John W. Sexton,1958,unknown,"John W. Sexton (born 1958), Irish poet, short-story writer, and children's novelist"
/wiki/Thomas_Shadwell,Thomas Shadwell,1642,1692,"Thomas Shadwell (c. 1642–1692), English poet and playwright; Poet Laureate of the United Kingdom, 1689–92"
/wiki/Muhammad_Quli_Qutb_Shah,Muhammad Quli Qutb Shah,1565,1612,"Muhammad Quli Qutb Shah (1565–1612), fifth sultan of the Qutb Shahi dynasty of Golkonda, who wrote poetry in Persian, Telugu and Urdu"
/wiki/Riaz_Ahmed_Gohar_Shahi,Riaz Ahmed Gohar Shahi,1941,2001,"Riaz Ahmed Gohar Shahi (1941–2001), Pakistani Sufi spiritual leader, poet and author"
/wiki/William_Shakespeare,William Shakespeare,1564,1616,"William Shakespeare (c. 1564–1616), English poet and playwright"
/wiki/Tupac_Shakur,Tupac Shakur,1971,1996,"Tupac Shakur (1971–1996), American rapper, actor, and black activist"
/wiki/Otep_Shamaya,Otep Shamaya,1979,unknown,"Otep Shamaya (born 1979), American singer-songwriter, actress, and poet; lead singer of Otep"
/wiki/Ntozake_Shange,Ntozake Shange,1948,2018,"Ntozake Shange (1948–2018), American playwright and poet"
/wiki/Jo_Shapcott,Jo Shapcott,1953,unknown,"Jo Shapcott (born 1953), English poet, editor, and lecturer"
/wiki/Karl_Shapiro,Karl Shapiro,1913,2000,"Karl Shapiro (1913–2000), American poet; U.S. Poet Laureate, 1946–47"
/wiki/Brenda_Shaughnessy,Brenda Shaughnessy,1970,unknown,"Brenda Shaughnessy (born 1970), American poet"
/wiki/Luci_Shaw,Luci Shaw,1928,unknown,"Luci Shaw (born 1928), English-born Christian poet"
/wiki/Percy_Bysshe_Shelley,Percy Bysshe Shelley,1792,1822,"Percy Bysshe Shelley (1792–1822), major English Romantic poet"
/wiki/William_Shenstone,William Shenstone,1714,1763,"William Shenstone (1714–1763), English poet"
/wiki/Bhupi_Sherchan,Bhupi Sherchan,1935,1989,"Bhupi Sherchan (1935–1989), Nepalese poet"
/wiki/Taras_Shevchenko,Taras Shevchenko,1814,1861,"Taras Shevchenko (1814–1861), Ukrainian poet and artist"
/wiki/Masaoka_Shiki,Masaoka Shiki,1867,1902,"Masaoka Shiki (1867–1902), Japanese author, poet, and literary critic"
/wiki/Hovhannes_Shiraz,Hovhannes Shiraz,1915,1984,"Hovhannes Shiraz (1915–1984), Armenian poet"
/wiki/James_Shirley,James Shirley,1596,1666,"James Shirley (1596–1666), English dramatist"
/wiki/Avraham_Shlonsky,Avraham Shlonsky,1900,1973,"Avraham Shlonsky (1900–1973), Israeli poet and editor"
/wiki/Philip_Sidney,Philip Sidney,1554,1586,"Sir Philip Sidney (1554–1586), English poet, courtier and soldier"
/wiki/Eli_Siegel,Eli Siegel,1902,1978,"Eli Siegel (1902–1978), Latvian-American poet and critic; founded philosophy of Aesthetic Realism"
/wiki/Robert_Siegel_(author),Robert Siegel,1939,2012,"Robert Siegel (1939–2012), American poet and novelist"
/wiki/August_Silberstein,August Silberstein,1827,1900,"August Silberstein (1827–1900), Austro-Hungarian poet and writer in German"
/wiki/Jon_Silkin,Jon Silkin,1930,1997,"Jon Silkin (1930–1997), English poet"
/wiki/Ron_Silliman,Ron Silliman,1946,unknown,"Ron Silliman (born 1946), American poet; associated with Language poetry"
/wiki/Shel_Silverstein,Shel Silverstein,1930,1999,"Shel Silverstein (1930–1999), American poet, musician, and children's writer"
/wiki/Simeon_Simev,Simeon Simev,1949,unknown,"Simeon Simev (born 1949), Macedonian poet, essayist, and journalist"
/wiki/Charles_Simic,Charles Simic,1938,unknown,"Charles Simic (born 1938), Serbian-American poet; 1990 Pulitzer Prize for Poetry, US Poet Laureate, 2007–2008"
/wiki/Simonides_of_Ceos,Simonides of Ceos,556 BC,468 BC,"Simonides of Ceos (c. 556–468 BC), Greek lyric poet, born at Ioulis on Kea"
https://web.facebook.com/slashfiresss,Simiso Slashfire Sokhela,1991,unknown,"Simiso Slashfire Sokhela (born 1991), South African Author, Poet and Public Speaker."
/wiki/Louis_Simpson,Louis Simpson,1923,2012,"Louis Simpson (1923–2012), Jamaican poet; 1964 Pulitzer Prize for Poetry"
/wiki/Bennie_Lee_Sinclair,Bennie Lee Sinclair,1939,2000,"Bennie Lee Sinclair (1939–2000), American poet, novelist and story writer; South Carolina Poet Laureate, 1986–2000"
/wiki/Burns_Singer,Burns Singer,1928,1964,"Burns Singer (1928–1964), American poet usually identified with Scotland, where he was raised"
/wiki/Marilyn_Singer,Marilyn Singer,1948,unknown,"Marilyn Singer (born 1948), American children's writer and poet"
/wiki/Ervin_%C5%A0inko,Ervin Šinko,1898,1967,"Ervin Šinko (1898–1967), Croatian-Hungarian poet and prose writer"
/wiki/Lemn_Sissay,Lemn Sissay,1967,unknown,"Lemn Sissay (born 1967), English author and broadcaster"
/wiki/Charles_Hubert_Sisson,Charles Hubert Sisson,1914,2003,"Charles Hubert Sisson (1914–2003), English writer, best known as poet and translator"
/wiki/Edith_Sitwell,Edith Sitwell,1887,1964,"Edith Sitwell (1887–1964), English poet and critic; eldest of three literary Sitwells"
/wiki/Sj%C3%B3n,Sjón,1962,unknown,"Sjón (born 1962), Icelandic author and poet"
/wiki/Egill_Skallagr%C3%ADmsson,Egill Skallagrímsson,910,990,"Egill Skallagrímsson (c. 910–c. 990), Viking Age poet, warrior and farmer, the protagonist of Egil's Saga"
/wiki/John_Skelton,John Skelton,1460,1529,"John Skelton (1460–1529), English poet"
/wiki/Sasha_Skenderija,Sasha Skenderija,1968,unknown,"Sasha Skenderija (born 1968), Bosnian-American poet"
/wiki/Ed_Skoog,Ed Skoog,1971,unknown,"Ed Skoog (born 1971), American poet"
/wiki/Jan_Stanis%C5%82aw_Skorupski,Jan Stanisław Skorupski,1938,unknown,"Jan Stanisław Skorupski (born 1938), Polish poet, essayist and esperantist"
/wiki/Pencho_Slaveykov,Pencho Slaveykov,1866,1912,"Pencho Slaveykov (1866–1912), Bulgarian poet"
/wiki/Petko_Slaveykov,Petko Slaveykov,1827,1895,"Petko Slaveykov (1827–1895), Bulgarian poet, publicist, and folklorist"
/wiki/Kenneth_Slessor,Kenneth Slessor,1901,1971,"Kenneth Slessor (1901–1971), Australian poet and journalist"
/wiki/Anton_Martin_Slom%C5%A1ek,Anton Martin Slomšek,1800,1862,"Anton Martin Slomšek (1800–1862), Slovene bishop, author, and advocate of Slovenian culture"
